state,year,fips,vmt,fatalityrate,sb_useage,speed65,speed70,drinkage21,ba08,income,age,primary,secondary
OK,1994,40,36980,0.018577609211206436,0.44999998807907104,1,0,1,0,17984,36.003173828125,0,1
OK,1995,40,38489,0.017381589859724045,0.46400001645088196,1,1,1,0,18544,36.115291595458984,0,1
OK,1996,40,39427,0.01958049088716507,0.4749999940395355,1,1,1,0,19342,36.25350570678711,0,1
OK,1997,40,41400,0.020241545513272285,0.4740000069141388,1,1,1,0,20305,36.350486755371094,0,1
OR,1983,41,20557,0.026754876598715782,NA,0,0,1,1,11451,34.810848236083984,0,0
OR,1984,41,20943,0.027312228456139565,NA,0,0,1,1,12409,35.05971908569336,0,0
OR,1985,41,21458,0.026050889864563942,NA,0,0,1,1,13065,35.29336166381836,0,0
OR,1986,41,22741,0.027219559997320175,NA,0,0,1,1,13657,35.5423698425293,0,0
OR,1987,41,23332,0.026530086994171143,NA,1,0,1,1,14282,35.802467346191406,0,0
OR,1988,41,25204,0.026860816404223442,0.4699999988079071,1,0,1,1,15313,36.00640869140625,1,0
OR,1989,41,25820,0.024244772270321846,0.47999998927116394,1,0,1,1,16387,36.1144905090332,0,0
OR,1990,41,26738,0.02165457420051098,0.5,1,0,1,1,17423,35.99109649658203,0,0
OR,1991,41,25762,0.018709726631641388,0.699999988079071,1,0,1,1,17895,36.125911712646484,1,0
OR,1992,41,27926,0.01686600223183632,0.75,1,0,1,1,18678,36.27373123168945,1,0
OR,1993,41,28352,0.018446670845150948,0.800000011920929,1,0,1,1,19518,36.456241607666016,1,0
OR,1994,41,29453,0.01677248440682888,0.8100000023841858,1,0,1,1,20508,36.571067810058594,1,0
OR,1995,41,30034,0.019111674278974533,0.8299999833106995,1,0,1,1,21618,36.6995964050293,1,0
OR,1996,41,30319,0.01734885759651661,0.8299999833106995,1,0,1,1,22894,36.85195541381836,1,0
OR,1997,41,32268,0.016238998621702194,0.8500000238418579,1,0,1,1,23920,36.933082580566406,1,0
PA,1983,42,72302,0.02380293793976307,NA,0,0,1,0,12199,36.46725845336914,0,0
PA,1984,42,74297,0.023244544863700867,NA,0,0,1,0,13200,36.643226623535156,0,0
PA,1985,42,75428,0.023479344323277473,NA,0,0,1,0,14104,36.8259391784668,0,0
PA,1986,42,77636,0.0243958979845047,NA,0,0,1,0,14845,36.944305419921875,0,0
PA,1987,42,78626,0.025271538645029068,NA,0,0,1,0,15765,37.092525482177734,0,0
PA,1988,42,81238,0.023769663646817207,NA,0,0,1,0,16927,37.20209503173828,0,1
PA,1989,42,83855,0.022383876144886017,0.4950000047683716,0,0,1,0,18264,37.30454635620117,0,1
PA,1990,42,85708,0.019204741343855858,0.5309999585151672,0,0,1,0,19371,37.40252685546875,0,1
PA,1991,42,87282,0.019030269235372543,0.6040000319480896,0,0,1,0,19975,37.4460563659668,0,1
PA,1992,42,89200,0.017320627346634865,0.6299999952316284,0,0,1,0,20950,37.555503845214844,0,1
PA,1993,42,90706,0.016856657341122627,0.675000011920929,0,0,1,0,21635,37.652774810791016,0,1
PA,1994,42,92347,0.015604188665747643,0.7099999785423279,0,0,1,0,22343,37.75250244140625,0,1
PA,1995,42,94520,0.01565806195139885,0.7099999785423279,1,0,1,0,23268,37.89828872680664,0,1
PA,1996,42,96646,0.015199800953269005,0.6499999761581421,1,0,1,0,24533,38.0751838684082,0,1
PA,1997,42,98015,0.01588532328605652,0.6469999551773071,1,0,1,0,25670,38.19384765625,0,1
RI,1983,44,6014,0.01662786863744259,NA,0,0,0,0,12293,36.44820022583008,0,0
RI,1984,44,5300,0.014905660413205624,NA,0,0,1,0,13540,36.583187103271484,0,0
RI,1985,44,5823,0.01871887408196926,NA,0,0,1,0,14403,36.65830612182617,0,0
RI,1986,44,5429,0.02284030243754387,NA,0,0,1,0,15331,36.71141052246094,0,0
RI,1987,44,6003,0.01882392168045044,NA,0,0,1,0,16412,36.737632751464844,0,0
RI,1988,44,5853,0.021356569603085518,NA,0,0,1,0,17900,36.777923583984375,0,0
RI,1989,44,6740,0.014836795628070831,NA,0,0,1,0,19184,36.838565826416016,0,0
RI,1990,44,7024,0.011958997696638107,0.28999999165534973,0,0,1,0,19698,36.97349166870117,0,0
RI,1991,44,7152,0.01230425015091896,0.2800000011920929,0,0,1,0,19982,36.970943450927734,0,0
RI,1992,44,7676,0.010291818529367447,0.3199999928474426,0,0,1,0,20819,37.09748077392578,0,1
RI,1993,44,7227,0.010239380411803722,0.3199999928474426,0,0,1,0,21735,37.146175384521484,0,1
RI,1994,44,7095,0.008879492990672588,0.5799999833106995,0,0,1,0,22315,37.288841247558594,0,1
RI,1995,44,6896,0.010005800053477287,0.5799999833106995,1,0,1,0,23520,37.45344543457031,0,1
RI,1996,44,7120,0.009691011160612106,0.5799999833106995,1,0,1,0,24356,37.662132263183594,0,1
RI,1997,44,7071,0.010606703348457813,0.5799999833106995,1,0,1,0,25667,37.735755920410156,0,1
SC,1983,45,24977,0.033791087567806244,NA,0,0,0,0,9517,32.951904296875,0,0
SC,1984,45,25971,0.03527010977268219,NA,0,0,0,0,10518,33.17355728149414,0,0
SC,1985,45,26677,0.035648684948682785,0.12800000607967377,0,0,0,0,11206,33.428409576416016,0,0
SC,1986,45,28250,0.0374867245554924,NA,0,0,1,0,11774,33.602718353271484,0,0
SC,1987,45,30224,0.03593171015381813,NA,1,0,1,0,12522,33.842491149902344,0,0
SC,1988,45,31759,0.03246323764324188,NA,1,0,1,0,13468,34.04273223876953,0,0
SC,1989,45,32780,0.030384380370378494,NA,1,0,1,0,14180,34.217254638671875,0,0
SC,1990,45,34376,0.02847917191684246,0.49000000953674316,1,0,1,0,15427,34.60175323486328,0,1
SC,1991,45,34456,0.025830043479800224,0.4950000047683716,1,0,1,0,15710,34.72510528564453,0,1
SC,1992,45,35049,0.023024907335639,0.5400000214576721,1,0,1,0,16410,34.94806671142578,0,1
SC,1993,45,36125,0.023418685421347618,0.5870000123977661,1,0,1,0,17091,35.173851013183594,0,1
SC,1994,45,37245,0.02274130843579769,0.6399999856948853,1,0,1,0,17914,35.38048553466797,0,1
SC,1995,45,38724,0.022750748321413994,0.6399999856948853,1,0,1,0,18789,35.64163589477539,0,1
SC,1996,45,39756,0.0233926959335804,0.6100000143051147,1,0,1,0,19651,35.86225128173828,0,1
SC,1997,45,41333,0.0218469500541687,0.6100000143051147,1,0,1,0,20508,36.06740188598633,0,1
SD,1983,46,6317,0.027703024446964264,NA,0,0,0,0,9782,34.54646682739258,0,0
SD,1984,46,6401,0.022340258583426476,NA,0,0,0,0,11117,34.63225555419922,0,0
SD,1985,46,6277,0.020710529759526253,NA,0,0,0,0,11440,34.74251937866211,0,0
SD,1986,46,6238,0.021481243893504143,NA,0,0,0,0,12012,34.88389205932617,0,0
SD,1987,46,6209,0.021581575274467468,NA,1,0,1,0,12683,35.06383514404297,0,0
SD,1988,46,6634,0.022158576175570488,NA,1,0,1,0,13183,35.217529296875,0,0
SD,1989,46,6704,0.02267303131520748,0.25999999046325684,1,0,1,0,14038,35.3549690246582,0,0
SD,1990,46,6989,0.02189154364168644,0.25999999046325684,1,0,1,0,15488,35.47572326660156,0,0
SD,1991,46,6711,0.021308299154043198,0.33000001311302185,1,0,1,0,16014,35.49125289916992,0,0
SD,1992,46,7218,0.02230534702539444,0.41999998688697815,1,0,1,0,17055,35.45701599121094,0,0
SD,1993,46,7413,0.018885741010308266,0.25999999046325684,1,0,1,0,17600,35.541053771972656,0,0
SD,1994,46,7631,0.02018084190785885,0.4000000059604645,1,0,1,0,18568,35.67390823364258,0,0
SD,1995,46,7669,0.020602425560355186,0.4000000059604645,1,1,1,0,18724,35.827152252197266,0,1
SD,1996,46,7817,0.022387104108929634,0.4699999988079071,1,1,1,0,20450,36.047019958496094,0,1
SD,1997,46,7938,0.01864449493587017,0.5899999737739563,1,1,1,0,21076,36.145748138427734,0,1
TN,1983,47,36261,0.02859821915626526,NA,0,0,0,0,10005,34.625389099121094,0,0
TN,1984,47,36523,0.029981108382344246,NA,0,0,1,0,11123,34.82059860229492,0,0
TN,1985,47,36258,0.0303657129406929,NA,0,0,1,0,11872,35.039390563964844,0,0
TN,1986,47,39521,0.031122693791985512,NA,0,0,1,0,12624,35.22371292114258,0,1
TN,1987,47,42126,0.029601670801639557,NA,1,0,1,0,13483,35.417076110839844,0,1
TN,1988,47,44193,0.02864707075059414,NA,1,0,1,0,14482,35.517940521240234,0,1
TN,1989,47,45639,0.023839259520173073,NA,1,0,1,0,15438,35.65180587768555,0,1
TN,1990,47,46710,0.025198031216859818,0.4300000071525574,1,0,1,0,16309,35.85264587402344,0,1
TN,1991,47,47267,0.023547083139419556,0.5099999904632568,1,0,1,0,16976,35.93280792236328,0,1
TN,1992,47,49994,0.02306276746094227,0.5799999833106995,1,0,1,0,18256,36.033103942871094,0,1
TN,1993,47,52112,0.022451642900705338,0.5837000012397766,1,0,1,0,19139,36.103729248046875,0,1
TN,1994,47,54524,0.022265424951910973,0.6008999943733215,1,0,1,0,20088,36.17985534667969,0,1
TN,1995,47,56214,0.022396555170416832,0.6419000029563904,1,0,1,0,21109,36.299591064453125,0,1
TN,1996,47,58435,0.021203046664595604,0.6331000328063965,1,0,1,0,21800,36.45207977294922,0,1
TN,1997,47,60526,0.02023923583328724,0.6067000031471252,1,0,1,0,22699,36.59624099731445,0,1
TX,1983,48,131883,0.028987815603613853,NA,0,0,0,0,12206,32.34232711791992,0,0
TX,1984,48,137737,0.028401954099535942,NA,0,0,0,0,13227,32.4172248840332,0,0
TX,1985,48,143263,0.025673063471913338,NA,0,0,1,0,13980,32.48801040649414,0,0
TX,1986,48,148348,0.024044813588261604,NA,0,0,1,0,13972,32.540191650390625,1,0
TX,1987,48,151186,0.021562842652201653,NA,1,0,1,0,14267,32.671714782714844,1,0
TX,1988,48,156458,0.021679939702153206,NA,1,0,1,0,15118,32.81078338623047,1,0
TX,1989,48,159512,0.021126937121152878,NA,1,0,1,0,16110,33.02727508544922,1,0
TX,1990,48,162232,0.020033039152622223,0.6800000071525574,1,0,1,0,17290,33.235191345214844,1,0
TX,1991,48,158756,0.019388243556022644,0.6800000071525574,1,0,1,0,17985,33.33799362182617,1,0
TX,1992,48,163329,0.018729068338871002,0.6899999976158142,1,0,1,0,18886,33.46712112426758,1,0
TX,1993,48,167611,0.018155133351683617,0.6899999976158142,1,0,1,0,19606,33.554786682128906,1,0
TX,1994,48,178348,0.017869558185338974,0.7099999785423279,1,0,1,0,20312,33.635929107666016,1,0
TX,1995,48,181096,0.0175763126462698,0.7200000286102295,1,1,1,0,21320,33.757545471191406,1,0
TX,1996,48,185386,0.020184911787509918,0.7400000095367432,1,1,1,0,22345,33.84126663208008,1,0
TX,1997,48,198700,0.017679918557405472,0.75,1,1,1,0,23707,33.95248031616211,1,0
UT,1983,49,11221,0.025220569223165512,NA,0,0,1,1,9582,28.554277420043945,0,0
UT,1984,49,11661,0.02701312117278576,NA,0,0,1,1,10429,28.735719680786133,0,0
UT,1985,49,12037,0.025172384455800056,NA,0,0,1,1,11017,28.915109634399414,0,0
UT,1986,49,12100,0.025867769494652748,NA,0,0,1,1,11380,29.12306785583496,0,1
UT,1987,49,12679,0.023424560204148293,NA,1,0,1,1,11862,29.273216247558594,0,1
UT,1988,49,13263,0.02239312417805195,NA,1,0,1,1,12450,29.507108688354492,0,1
UT,1989,49,13915,0.02177506312727928,NA,1,0,1,1,13238,29.745262145996094,0,1
UT,1990,49,14646,0.018571624532341957,0.38999998569488525,1,0,1,1,14214,30.124149322509766,0,1
UT,1991,49,15391,0.017607692629098892,0.44999998807907104,1,0,1,1,14855,30.2485408782959,0,1
UT,1992,49,16307,0.01649598404765129,0.5,1,0,1,1,15561,30.431840896606445,0,1
UT,1993,49,17056,0.01776500977575779,0.5,1,0,1,1,16359,30.53959083557129,0,1
UT,1994,49,18078,0.0189733374863863,0.5299999713897705,1,0,1,1,17004,30.74268913269043,0,1
UT,1995,49,18781,0.01730472221970558,0.5600000023841858,1,1,1,1,18054,30.891895294189453,0,1
UT,1996,49,19539,0.01642868109047413,0.6000000238418579,1,1,1,1,19214,30.955337524414063,0,1
UT,1997,49,20444,0.017902562394738197,0.6299999952316284,1,1,1,1,20185,30.9970645904541,0,1
VA,1983,51,42299,0.02130074054002762,NA,0,0,0,0,12589,33.88288116455078,0,0
VA,1984,51,44527,0.022750241681933403,NA,0,0,0,0,13926,34.06587600708008,0,0
VA,1985,51,47928,0.020363878458738327,0.2750000059604645,0,0,0,0,14906,34.218238830566406,0,0
VA,1986,51,51726,0.02176854945719242,0.34700000286102295,0,0,1,0,15837,34.31181335449219,0,0
VA,1987,51,54834,0.018619833514094353,0.32499998807907104,0,0,1,0,16884,34.391475677490234,0,0
VA,1988,51,57453,0.018658729270100594,0.6309999823570251,1,0,1,0,18064,34.49995803833008,0,1
VA,1989,51,59337,0.0169203020632267,0.5270000100135803,1,0,1,0,19244,34.594581604003906,0,1
VA,1990,51,60178,0.01793014071881771,0.5440000295639038,1,0,1,0,20021,34.877532958984375,0,1
VA,1991,51,61099,0.015515802428126335,0.5759999752044678,1,0,1,0,20498,34.98414993286133,0,1
VA,1992,51,63447,0.013223635032773018,0.715999960899353,1,0,1,0,21280,35.15878677368164,0,1
VA,1993,51,64171,0.013697776012122631,0.7319999933242798,1,0,1,0,22133,35.333343505859375,0,1
VA,1994,51,67609,0.013755565509200096,0.718000054359436,1,0,1,1,23031,35.49961471557617,0,1
VA,1995,51,69811,0.012891951017081738,0.7019999623298645,1,0,1,1,23943,35.6693115234375,0,1
VA,1996,51,71302,0.012299795635044575,0.6959999799728394,1,0,1,1,24950,35.85574722290039,0,1
VA,1997,51,70320,0.013993173837661743,0.6710000038146973,1,0,1,1,26109,35.99414825439453,0,1
VT,1983,50,4151,0.022645145654678345,NA,0,0,0,0,10813,34.12300109863281,0,0
VT,1984,50,4403,0.025891438126564026,NA,0,0,0,0,11857,34.246212005615234,0,0
VT,1985,50,4688,0.024530716240406036,0.1810000091791153,0,0,0,0,12800,34.4029426574707,0,0
VT,1986,50,4778,0.022812891751527786,0.21799999475479126,0,0,1,0,13675,34.531951904296875,0,0
VT,1987,50,5039,0.023615796118974686,NA,1,0,1,0,14750,34.662261962890625,0,0
VT,1988,50,5553,0.02323068678379059,0.3020000159740448,1,0,1,0,15948,34.79411697387695,0,0
VT,1989,50,5765,0.020121421664953232,0.3579999804496765,1,0,1,0,17215,34.91524124145508,0,0
VT,1990,50,5838,0.015416238456964493,0.3930000066757202,1,0,1,1,17677,35.022464752197266,0,0
VT,1991,50,5870,0.018739352002739906,0.41499999165534973,1,0,1,1,17899,35.13504409790039,0,0
VT,1992,50,6019,0.015949493274092674,0.4659999907016754,1,0,1,1,18883,35.37164306640625,0,0
VT,1993,50,5976,0.018406961113214493,0.5379999876022339,1,0,1,1,19392,35.59476852416992,0,0
VT,1994,50,6152,0.012516254559159279,0.6759999990463257,1,0,1,1,20196,35.81753921508789,0,1
VT,1995,50,6206,0.017080245539546013,0.671999990940094,1,0,1,1,21246,36.10445785522461,0,1
VT,1996,50,6377,0.013799591921269894,0.6899999976158142,1,0,1,1,22179,36.43804931640625,0,1
VT,1997,50,6466,0.014846891164779663,0.7089999914169312,1,0,1,1,23017,36.76795959472656,0,1
WA,1983,53,36144,0.01931164227426052,NA,0,0,1,0,12925,34.068538665771484,0,0
WA,1984,53,34248,0.021782293915748596,NA,0,0,1,0,13745,34.26583480834961,0,0
WA,1985,53,34375,0.021643636748194695,NA,0,0,1,0,14432,34.38945388793945,0,0
WA,1986,53,35993,0.019531575962901115,0.36000001430511475,0,0,1,0,15243,34.54888153076172,0,0
WA,1987,53,38520,0.020249221473932266,0.5149999856948853,1,0,1,0,15939,34.68305587768555,0,1
WA,1988,53,41813,0.018606653437018394,0.5299999713897705,1,0,1,0,16884,34.781471252441406,0,1
WA,1989,53,43233,0.01806490495800972,0.550000011920929,1,0,1,0,18211,34.85494613647461,0,1
WA,1990,53,44695,0.018458440899848938,0.550000011920929,1,0,1,0,19605,34.81503677368164,0,1
WA,1991,53,46449,0.0146827707067132,0.675000011920929,1,0,1,0,20401,34.921939849853516,0,1
WA,1992,53,49386,0.013181873597204685,0.675000011920929,1,0,1,0,21436,35.035850524902344,0,1
WA,1993,53,46135,0.01432751677930355,0.7099999785423279,1,0,1,0,22024,35.181236267089844,0,1
WA,1994,53,47428,0.013494138605892658,0.7649999856948853,1,0,1,0,22687,35.32674789428711,0,1
WA,1995,53,49250,0.01325888279825449,0.800000011920929,1,1,1,0,23677,35.48202896118164,0,1
WA,1996,53,49405,0.014411496929824352,0.8399999737739563,1,1,1,0,24958,35.617698669433594,0,1
WA,1997,53,51044,0.013204294256865978,0.8199999928474426,1,1,1,0,26451,35.707069396972656,0,1
WI,1983,55,34106,0.02125725708901882,NA,0,0,0,0,11796,34.609046936035156,0,0
WI,1984,55,35367,0.023242006078362465,NA,0,0,0,0,12941,34.76298141479492,0,0
WI,1985,55,36679,0.02028408646583557,NA,0,0,0,0,13586,34.90692138671875,0,0
WI,1986,55,38428,0.01943895034492016,NA,0,0,1,0,14285,35.03377151489258,0,0
WI,1987,55,40196,0.019827842712402344,0.2629999816417694,1,0,1,0,15017,35.18515396118164,0,0
WI,1988,55,42458,0.019007017835974693,0.5590000152587891,1,0,1,0,15806,35.30464172363281,0,1
WI,1989,55,43086,0.01896207593381405,NA,1,0,1,0,16827,35.392642974853516,0,1
WI,1990,55,44277,0.017367932945489883,0.5199999809265137,1,0,1,0,17692,35.457740783691406,0,1
WI,1991,55,45458,0.01753266714513302,0.5799999833106995,1,0,1,0,18237,35.54236602783203,0,1
WI,1992,55,47628,0.013689426705241203,0.5899999737739563,1,0,1,0,19331,35.68453598022461,0,1
WI,1993,55,49167,0.014521935023367405,0.6399999856948853,1,0,1,0,20009,35.8394775390625,0,1
WI,1994,55,50273,0.014162671752274036,0.6399999856948853,1,0,1,0,21012,35.947288513183594,0,1
WI,1995,55,51396,0.014495291747152805,0.6399999856948853,1,0,1,0,21960,36.114864349365234,0,1
WI,1996,55,52782,0.014417793601751328,0.6100000143051147,1,0,1,0,22987,36.273738861083984,0,1
WI,1997,55,54404,0.01332622580230236,0.6200000047683716,1,0,1,0,24048,36.37247085571289,0,1
WV,1983,54,11696,0.03633720800280571,NA,0,0,0,0,9417,35.21595001220703,0,0
WV,1984,54,12671,0.03456712141633034,NA,0,0,0,0,10158,35.48919677734375,0,0
WV,1985,54,12664,0.03316487744450569,NA,0,0,0,0,10643,35.8087158203125,0,0
WV,1986,54,13181,0.0333813838660717,NA,0,0,1,0,11169,36.09379959106445,0,0
WV,1987,54,13742,0.03427448868751526,NA,1,0,1,0,11632,36.4361457824707,0,0
WV,1988,54,13884,0.033131662756204605,NA,1,0,1,0,12399,36.76451110839844,0,0
WV,1989,54,14940,0.03132530301809311,NA,1,0,1,0,13149,37.091209411621094,0,0
WV,1990,54,15418,0.031197302043437958,0.4300000071525574,1,0,1,0,14176,37.28147506713867,0,0
WV,1991,54,16026,0.025833021849393845,0.4300000071525574,1,0,1,0,14815,37.376548767089844,0,0
WV,1992,54,16478,0.025488529354333878,0.33000001311302185,1,0,1,0,15679,37.53059005737305,0,0
WV,1993,54,16778,0.02556919865310192,0.550000011920929,1,0,1,0,16306,37.673011779785156,0,1
WV,1994,54,17112,0.020804114639759064,0.5799999833106995,1,0,1,0,16948,37.831520080566406,0,1
WV,1995,54,17421,0.02164054848253727,0.5799999833106995,1,0,1,0,17441,37.97182083129883,0,1
WV,1996,54,17693,0.01966879516839981,0.5799999833106995,1,0,1,0,18116,38.209224700927734,0,1
WV,1997,54,18324,0.02079240418970585,0.5799999833106995,1,0,1,0,18724,38.43574523925781,0,1
WY,1983,56,5059,0.034196481108665466,NA,0,0,0,0,12352,31.140636444091797,0,0
WY,1984,56,5127,0.030622195452451706,NA,0,0,0,0,12983,31.433319091796875,0,0
WY,1985,56,5401,0.028142936527729034,NA,0,0,0,0,13669,31.74665069580078,0,0
WY,1986,56,5373,0.031267449259757996,NA,0,0,0,0,13455,32.004554748535156,0,0
WY,1987,56,5349,0.02411665767431259,NA,1,0,0,0,13582,32.39461898803711,0,0
WY,1988,56,5658,0.027394838631153107,NA,1,0,1,0,14317,32.882442474365234,0,0
WY,1989,56,5750,0.02208695560693741,NA,1,0,1,0,15535,33.30503463745117,0,1
WY,1990,56,5833,0.021429795771837234,0.25999999046325684,1,0,1,0,17174,33.54692077636719,0,1
WY,1991,56,5998,0.02034011296927929,0.6600000262260437,1,0,1,0,18348,33.712059020996094,0,1
WY,1992,56,6217,0.01898021623492241,0.6600000262260437,1,0,1,0,18704,33.96466827392578,0,1
WY,1993,56,6770,0.017725259065628052,0.6700000166893005,1,0,1,0,19535,34.21438217163086,0,1
WY,1994,56,6689,0.021527880802750587,0.699999988079071,1,0,1,0,19865,34.455780029296875,0,1
WY,1995,56,7044,0.024134015664458275,0.7099999785423279,1,1,1,0,20685,34.7666130065918,0,1
WY,1996,56,7360,0.019429348409175873,0.7200000286102295,1,1,1,0,21524,35.07434844970703,0,1
WY,1997,56,7576,0.018083421513438225,0.75,1,1,1,0,22596,35.3864631652832,0,1
